,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,valence
722,0.216,0.779,149647,0.698,5YCqxwrntQUKnxkx8KVeKa,0.000956,2,0.106,-5.545,0,Spotify,energetic,Hype,0.0841,113.31,4,0.196
723,0.0976,0.676,172800,0.893,1GbN0FZrpPz3ye9DpRJitK,7.41E-05,1,0.109,-2.503,1,Spotify,energetic,Hype,0.136,150.122,4,0.47
724,0.00136,0.666,200276,0.945,2dDDwAvdVHHNTnfRFzGMgK,3.09E-05,6,0.107,-2.388,1,Spotify,energetic,Hype,0.133,145.004,4,0.512
725,0.00961,0.664,285860,0.953,1SYNgyiVRZEBhV0P4YFBk8,0.00665,9,0.263,-3.794,1,Spotify,energetic,Hype,0.249,125.679,4,0.21
726,0.019,0.803,217846,0.914,5blgGSISAzYnuX6ONoSQD6,1.72E-06,0,0.463,-3.297,1,Spotify,energetic,Hype,0.199,130.067,4,0.695
727,0.0327,0.811,148800,0.941,1qQt85owTaCya2rQPb52Lv,0.808,9,0.868,-2.947,1,Spotify,energetic,Hype,0.144,150.053,4,0.41
728,0.113,0.646,202179,0.846,2Exh8W2Mwd9Jwd9k4dqHs1,0,11,0.375,-4.112,1,Spotify,energetic,Hype,0.2,166.14,4,0.649
729,0.00406,0.445,165415,0.966,3f5ZneYgGMnu1oLXcovM7e,0.576,7,0.141,-4,1,Spotify,energetic,Hype,0.436,75.062,4,0.0629
730,0.00557,0.581,159485,0.988,2LWsuRTdn4PdjWmKCW9DCr,0.598,8,0.121,-3.125,1,Spotify,energetic,Hype,0.069,149.99,4,0.125
731,0.0539,0.531,234400,0.923,7sSAk9HyJr4Kgd3reij1ys,0.000146,3,0.0996,-2.28,0,Spotify,energetic,Hype,0.0524,150.031,4,0.435
732,0.0195,0.558,182697,0.674,7DF1uR94Djgwngt6pOiyNW,4.39E-06,5,0.0599,-7.378,0,Spotify,energetic,Hype,0.183,159.977,4,0.271
733,0.0942,0.563,197498,0.857,6ghSZLNbLKVwmSgD9b9y1Y,0,5,0.127,-4.456,0,Spotify,energetic,Hype,0.142,145.456,4,0.659
734,0.0233,0.715,220839,0.962,3sGJmCUfZKbbjtZ24eaepn,6.23E-05,4,0.381,-4.416,0,Spotify,energetic,Hype,0.261,149.981,4,0.517
735,0.0168,0.706,243692,0.935,5LCaw96SsbpHAQFAcbFwbI,4.62E-05,6,0.106,-2.418,1,Spotify,energetic,Hype,0.0565,130.001,4,0.214
736,0.00898,0.781,166400,0.815,5KmoLn48pNGj0XeErPQOYt,0,8,0.406,-4.837,0,Spotify,energetic,Hype,0.146,149.946,4,0.181
737,0.00145,0.562,200088,0.905,28FvSb3EK2X2nCoUK3Hi3q,0,1,0.0788,-2.791,0,Spotify,energetic,Hype,0.14,128.059,4,0.118
738,0.0213,0.663,145000,0.938,280GTugWGqHE2QXRv8fjoy,0.000158,8,0.267,-3.983,0,Spotify,energetic,Hype,0.333,87.483,4,0.203
739,0.0546,0.704,181333,0.917,1mCOqssx7DE5eSJSJpDVC0,0,5,0.326,-4.686,0,Spotify,energetic,Hype,0.244,135.013,4,0.766
740,0.0539,0.811,169600,0.775,2Kbe8piP0qYXT7D23UkVwE,0.000265,1,0.27,-4.758,1,Spotify,energetic,Hype,0.312,150.074,4,0.777
741,0.0079,0.634,183400,0.925,5HrDKcCbir3Wh7quStaXxW,0.723,8,0.0897,-3.494,0,Spotify,energetic,Hype,0.0732,150.079,4,0.364
742,0.0319,0.77,248517,0.878,5njLYm6bzPYxZHTG0BA2SO,2.04E-06,7,0.109,-2.209,1,Spotify,energetic,Hype,0.106,132.102,4,0.215
743,0.019,0.614,198438,0.802,3pWgj1z1zLjoXDiIpvRVZk,2.71E-05,2,0.425,-7.935,1,Spotify,energetic,Hype,0.122,150.033,4,0.0731
744,0.035,0.723,180511,0.955,0HPqvf4jsshZaigmATm29F,0.0668,7,0.17,-1.547,0,Spotify,energetic,Hype,0.189,77.013,4,0.523
745,0.259,0.581,244877,0.933,1p1BnWMlKwG8u5n8n8uZSg,4.91E-05,4,0.57,-2.727,0,Spotify,energetic,Hype,0.545,149.961,4,0.364
746,0.0571,0.735,201931,0.98,57Y16Yl1Ocu9WC837zQJz1,0,0,0.302,-0.136,0,Spotify,energetic,Hype,0.355,144.97,4,0.4
747,0.00314,0.307,182576,0.828,7fwcAd0OkMVK3q184Psy0y,0,8,0.171,-3.37,0,Spotify,energetic,Hype,0.0967,149.86,4,0.2
748,0.0162,0.453,148000,0.968,2W9QUD9YJ4SERyzu25IwbU,5.94E-05,11,0.153,-4.734,0,Spotify,energetic,Hype,0.104,75.102,4,0.432
749,0.0559,0.664,208074,0.927,2MEl4kuNaZZZrVSaKQW8gy,2.66E-05,8,0.103,-3.498,0,Spotify,energetic,Hype,0.14,160.042,4,0.874
750,0.117,0.806,137143,0.787,1Z3mmjXCO6hplvu6l6JVoY,0.0949,7,0.148,-5.07,1,Spotify,energetic,Hype,0.413,153.965,4,0.451
751,0.0245,0.492,231200,0.949,1coG30H5gED9tscKZookCC,0.000178,2,0.669,-3.003,1,Spotify,energetic,Hype,0.057,75.032,4,0.155
752,0.00184,0.581,140477,0.785,2emewUQ4UqPcgmmVXj81Xa,0.188,4,0.392,-6.795,1,Spotify,energetic,Hype,0.129,159.907,4,0.196
753,0.0153,0.902,186890,0.73,729WIUjxIG67whWORcTYpt,0,7,0.0933,-3.077,1,Spotify,energetic,Hype,0.13,100.047,4,0.4
754,0.00504,0.544,198400,0.969,1iOiwVWx7WggyyJA00Clj9,0.014,1,0.698,-2.715,0,Spotify,energetic,Hype,0.288,149.936,4,0.142
755,0.00171,0.733,166034,0.935,05tNVLZUlUy84WJ7LVfJRb,0.00882,2,0.166,-5.086,1,Spotify,energetic,Hype,0.161,115.954,4,0.253
756,0.00215,0.7,209617,0.974,4KBxD8SRm7Z2YXOYQm2lqJ,0.0743,11,0.0449,-0.612,0,Spotify,energetic,Hype,0.0776,150.034,4,0.242
757,0.00614,0.457,138394,0.987,0maasxZd5vifqAQRl2zRJB,0.971,9,0.0617,-4.488,1,Spotify,energetic,Hype,0.112,137.03,4,0.398
758,0.00515,0.655,198621,0.926,5gXersaY4fPDuCDVDTBybd,0.00134,11,0.155,-3.51,0,Spotify,energetic,Hype,0.482,145.062,4,0.18
759,0.0861,0.799,205000,0.896,5aZdKGLBJZDkGadhMhd0q5,6.31E-06,2,0.317,-2.651,1,Spotify,energetic,Hype,0.108,96.006,4,0.499
760,0.0228,0.58,209600,0.949,3n9iVMowTDkA4JZyIFNUiO,9.38E-05,0,0.789,-3.684,1,Spotify,energetic,Hype,0.219,149.868,4,0.548
761,0.00345,0.722,187651,0.887,5glxZ3mfbpIQseUDlyAok4,1.47E-06,2,0.298,-3.604,1,Spotify,energetic,Hype,0.0345,93.088,4,0.456
762,0.142,0.654,168000,0.865,5sITheNZPGfI1hQtAHkkOL,0,2,0.977,-5.56,1,Spotify,energetic,Hype,0.401,120.099,3,0.463
763,0.0407,0.849,199873,0.55,3HnXH0gCIXlHBb26TBVzUh,0.00873,1,0.284,-5.305,1,Spotify,energetic,Hype,0.157,133.08,4,0.171
764,0.0145,0.55,142800,0.9,2rOU98Cy13yvifhme0Ovn5,0,10,0.322,-4.327,0,Spotify,energetic,Hype,0.225,150.049,4,0.431
765,0.000254,0.838,200878,0.843,4L302vPKtjDaRyiXumrCxn,0.00728,4,0.335,-2.472,0,Spotify,energetic,Hype,0.113,110.002,4,0.329
766,0.00173,0.629,198621,0.869,21Nr8qCTFdVNnxOo1Jqyhr,4.10E-05,1,0.128,-2.006,1,Spotify,energetic,Hype,0.0515,144.986,4,0.0795
767,0.0203,0.559,274286,0.884,0E0kfeUYrxB9mlv5vOSKU7,0.00677,1,0.378,-2.864,1,Spotify,energetic,Hype,0.421,175.203,4,0.607
768,0.271,0.724,160502,0.806,434qhYDxNYCvwimHtlSNvF,0.817,1,0.16,-3.601,1,Spotify,energetic,Hype,0.192,159.015,4,0.785
769,0.0341,0.687,263899,0.924,3YjK1xOCGcHcYHim5XboFB,0.000735,1,0.0943,-3.62,1,Spotify,energetic,Hype,0.0488,95.957,4,0.203
770,0.0088,0.61,152000,0.974,74leCkl7rVK7GcycRrc9wq,0,11,0.3,-3.274,1,Spotify,energetic,Hype,0.355,149.999,4,0.479
771,0.00987,0.662,204093,0.757,2gYUofi4dLuvv54fVSMXwf,0.00579,1,0.082,-2.987,1,Spotify,energetic,Hype,0.177,145.091,4,0.539
772,0.00149,0.583,196000,0.932,4srEnH4a9pgerTW1qSGluW,0.633,8,0.0815,-2.485,1,Spotify,energetic,Hype,0.0871,150.034,4,0.244
773,0.00541,0.49,248000,0.931,1sIzgIeM2kbssXgOpIAvl8,0.0131,8,0.124,-3.31,0,Spotify,energetic,Hype,0.128,149.869,4,0.201
774,0.00854,0.757,181714,0.806,3iio9lSFl547Dz5Op0UA2t,4.86E-05,10,0.168,-6.497,0,Spotify,energetic,Hype,0.208,140.063,4,0.229
775,0.08,0.764,212253,0.972,0auWmQ8dkRRXWTDTI6PMVz,0.000152,8,0.362,0.055,0,Spotify,energetic,Hype,0.437,147.041,4,0.655
776,0.126,0.878,172987,0.933,3wAbP40X5P9EVWkwmszInb,0,1,0.531,-3.093,0,Spotify,energetic,Hype,0.277,154.006,4,0.601
777,0.0035,0.7,170867,0.831,2V7nTRSHSdkj0QJcxp3Mfq,5.38E-05,4,0.0962,-3.942,0,Spotify,energetic,Hype,0.184,166.122,4,0.304
778,0.137,0.597,265600,0.903,1sI6fnTepUfYJtKmpZIX4V,0.439,11,0.402,-1.807,0,Spotify,energetic,Hype,0.0602,149.868,4,0.242
779,0.0844,0.82,164118,0.908,1AmT2clq9MACQ9t3rYgknN,0.372,1,0.349,-4.511,0,Spotify,energetic,Hype,0.118,136.108,4,0.396
780,0.0181,0.797,161561,0.739,79OMXTBrebFiqORTMCrg4A,0.00956,1,0.53,-4.609,1,Spotify,energetic,Hype,0.0598,97.989,4,0.0747
781,0.17,0.713,180074,0.696,1uEiCc5iDC9hS60LEZAJRF,0.000726,2,0.257,-5.439,1,Spotify,energetic,Hype,0.252,139.813,4,0.395
782,0.0499,0.732,195200,0.908,16mHZFOV7Wnr1yMW3PZ55D,0,3,0.0781,-2.359,0,Spotify,energetic,Hype,0.252,149.952,4,0.578
783,0.0251,0.341,292916,0.995,4sjty8PrUy3ut5xT8CRg2t,7.01E-05,7,0.713,0.052,1,Spotify,energetic,Hype,0.626,160.311,4,0.0801
784,0.0149,0.61,176800,0.995,3KcPh8zQrm5YC9gqBEDfOu,0.035,0,0.128,-1.195,1,Spotify,energetic,Hype,0.246,150.019,4,0.12
785,0.222,0.754,172800,0.82,7LCe5qMTozrYJIizGmR4Vj,0,1,0.0891,-5.204,0,Spotify,energetic,Hype,0.325,124.985,4,0.336
786,0.0352,0.507,179208,0.793,7G7soybzoAcg0FJ9gRaXTY,0.000122,10,0.151,-6.293,0,Spotify,energetic,Hype,0.404,75.057,4,0.369
787,0.00781,0.902,156800,0.934,65ES1qwOB577ZnTkizMXJJ,8.23E-05,11,0.194,-2.345,1,Spotify,energetic,Hype,0.272,150.029,4,0.867
788,0.0049,0.778,173720,0.767,5AJUqac75CV2IzCaYXJOCW,0.059,11,0.357,-4.131,0,Spotify,energetic,Hype,0.0942,145.012,4,0.0853
789,0.00893,0.618,140952,0.819,3NVYXqjBYy5caVac5RRNxj,0.000272,1,0.381,-5.854,1,Spotify,energetic,Hype,0.0397,125.96,4,0.176
790,0.004,0.636,212571,0.958,1GzeZBt9GXs9hAuopZGacR,1.17E-06,9,0.267,-1.975,1,Spotify,energetic,Hype,0.422,174.759,4,0.395
791,0.000735,0.459,215036,0.775,7gkPG2e1tKqXJ8FPmqt3gB,0,0,0.126,-3.38,0,Spotify,energetic,Hype,0.0501,139.898,4,0.166
792,0.0933,0.659,171880,0.931,4cuFo47AC1DJktQX4pfFJy,0.000116,9,0.946,-3.912,1,Spotify,energetic,Hype,0.47,155.112,4,0.49
793,0.0565,0.586,244091,0.953,5bYh4GtBwIh5SnJ02dbhx5,6.97E-05,5,0.271,-0.803,1,Spotify,energetic,Hype,0.0502,88,4,0.255
794,0.00185,0.559,188033,0.809,06GeXUP9wtq9ERhjx56Blz,0.667,2,0.0585,-7.527,1,Spotify,energetic,Hype,0.0554,149.977,4,0.0399
795,0.00386,0.652,181371,0.952,197kumpljRTCtPk8M4WYzu,1.06E-05,1,0.342,-3.92,1,Spotify,energetic,Hype,0.141,145.024,4,0.39
796,0.00142,0.701,192713,0.913,78JOgfFQR1SV1ccX27Nt3U,0.00855,4,0.0594,-2.222,1,Spotify,energetic,Hype,0.132,150.067,4,0.227
797,0.0617,0.755,192022,0.871,0PCCk7RBQUE7RsoUq66nuW,0,1,0.17,-3.61,1,Spotify,energetic,Hype,0.333,139.937,4,0.318
798,0.00203,0.412,233448,0.957,44vaWW3IFUmZiVTwYr7TEr,0.515,8,0.109,-3.607,1,Spotify,energetic,Hype,0.0443,174.043,4,0.223
799,0.139,0.701,260901,0.895,3AMYVsOHBD6yDQNP2s1qD3,0,1,0.114,-3.375,1,Spotify,energetic,Hype,0.274,149.808,4,0.594
800,0.00416,0.667,205714,0.937,30s5OjpoMvdx6Ss7ZkGoy4,0.00147,1,0.0751,-4.132,1,Spotify,energetic,Hype,0.267,104.926,4,0.198
801,0.0798,0.715,180000,0.86,5Gb2AFCcX2tbYl4SHZFgjh,0.000834,1,0.252,-3.212,1,Spotify,energetic,Hype,0.238,149.99,4,0.371
802,0.000474,0.553,210581,0.957,66R7rPKr6cODnizNJMCL5P,0.803,0,0.138,-4.57,1,Spotify,energetic,Hype,0.0453,154.997,4,0.197
803,0.0666,0.437,160000,0.949,24ru0Kgrx8FGDX4N0cjJFd,0.102,9,0.188,-4.98,1,Spotify,energetic,Hype,0.393,150.009,4,0.588
804,0.00432,0.731,179200,0.725,5rK0pyEObO4DBFLy682QvR,0,2,0.0556,-5.21,1,Spotify,energetic,Hype,0.249,149.963,4,0.351
805,1.48E-05,0.578,225624,0.968,7iE1KCwyKPmfmNOxqSOODf,0.341,6,0.689,-2.078,0,Spotify,energetic,Hype,0.0519,150.021,4,0.267
806,0.0657,0.642,182400,0.933,6lwxNGjvD1pFlXyNI2h9aH,1.04E-05,4,0.087,-2.887,0,Spotify,energetic,Hype,0.0871,150.039,4,0.158
807,0.124,0.8,191695,0.875,70GXNLAHVHD9Tzp2HGSIDP,7.21E-05,10,0.166,-3.878,0,Spotify,energetic,Hype,0.179,140.099,4,0.65
808,0.199,0.656,138857,0.793,7ayWPqXaEgrVDpbCNcrHXl,0,6,0.129,-2.643,0,Spotify,energetic,Hype,0.353,139.509,4,0.46
809,0.176,0.597,183008,0.838,5cNq1c5DqWct55tJ0hZc4U,0.000448,10,0.0908,-4.047,0,Spotify,energetic,Hype,0.114,80.011,4,0.483
810,0.0394,0.691,234750,0.931,47pgDM5iCb9PYyXYpOPFyF,3.07E-06,11,0.708,-3.639,1,Spotify,energetic,Hype,0.354,160.158,4,0.471
811,0.0289,0.625,166667,0.853,2zeMc8pgpR1HRgMVCDUPYq,0,8,0.321,-5.709,0,Spotify,energetic,Hype,0.119,144.023,4,0.352
812,0.00552,0.594,245143,0.981,4Sz29Rjq1t2jTCJscqrE8i,0.00101,0,0.0831,-3.142,1,Spotify,energetic,Hype,0.0734,140.011,4,0.316
813,0.00107,0.41,236827,0.96,5Y2BMC5VisPnAKSTrHf77I,0.000148,11,0.76,-1.933,0,Spotify,energetic,Hype,0.317,149.609,4,0.341
814,0.0198,0.737,174058,0.985,0ytUIijZOT8eDJEHv14Naz,0.0113,8,0.314,-5.254,1,Spotify,energetic,Hype,0.299,74.991,4,0.306
815,0.0612,0.737,176000,0.797,6jHZY6Zbvop7NRSnDLTFk9,0.298,5,0.107,-3.105,1,Spotify,energetic,Hype,0.248,75.012,4,0.476
816,0.105,0.555,180000,0.881,4NXGz1l3StIOzPxAxnm9Wr,0.000737,10,0.199,-2.671,1,Spotify,energetic,Hype,0.0959,149.803,4,0.249
817,0.00495,0.633,198400,0.869,3T5mo7mlf8vtRrtEPpOFmY,0.12,5,0.29,-5.847,0,Spotify,energetic,Hype,0.345,74.943,4,0.62
818,0.0902,0.787,248043,0.728,6mCqxnyOhr4tHMbRbQL4Yn,0,2,0.316,-4.049,1,Spotify,energetic,Hype,0.0417,119.945,4,0.198
819,0.00867,0.614,179200,0.999,0y3XhtLCvwj7weWmVfgIPs,0.0538,7,0.111,-1.334,0,Spotify,energetic,Hype,0.317,150.048,4,0.106
820,0.00553,0.74,231111,0.696,6qfXRudT5KuBbaVlH6T7Ws,0,2,0.0999,-5.541,1,Spotify,energetic,Hype,0.0756,81.015,4,0.585
821,0.0138,0.793,244966,0.761,69DXEorCMxRNzWf4ozCP1S,0.00368,0,0.107,-4.959,1,Spotify,energetic,Hype,0.0445,145.008,4,0.275
822,0.00263,0.68,148636,0.967,26B7DrPzc6uCmYOqYkQTXl,0.101,1,0.444,-2.38,1,Spotify,energetic,Hype,0.084,87.993,4,0.42
823,0.0038,0.611,142204,0.967,79szetO810NULq91m4aRrh,0,1,0.0808,-1.486,1,Spotify,energetic,Hype,0.395,112.467,3,0.534
824,0.00249,0.83,144893,0.571,6tbhJje9chpqpYTXPq4TUh,0,9,0.106,-5.935,1,Spotify,energetic,Hype,0.259,121.834,4,0.169
825,0.0725,0.657,204071,0.968,5qn2hHWSeY7b0TlnOTEZAb,0,4,0.377,-3.446,0,Spotify,energetic,Hype,0.153,140.012,4,0.533
826,0.0753,0.675,185600,0.89,7KUdlCQfjKiojVEuvagt5N,0.0457,3,0.0777,-3.211,0,Spotify,energetic,Hype,0.227,149.892,4,0.245
827,0.00837,0.631,185600,0.877,4lDYedHtcFwkMTVwpdSRUN,1.09E-05,5,0.204,-4.072,0,Spotify,energetic,Hype,0.0345,150.162,4,0.876
828,0.00501,0.633,198000,0.988,5TcC0l6Kadx20qROIz44ry,8.35E-06,7,0.371,-3.177,1,Spotify,energetic,Hype,0.551,150.072,4,0.46
829,0.00707,0.767,275000,0.939,46M3KFt2Aahvebp6O7zTBw,0.0806,1,0.359,-4.509,1,Spotify,energetic,Hype,0.312,150.067,4,0.619
830,0.00908,0.613,214929,0.879,6GAhe3wXCDJP1RK5lZLyjX,1.66E-06,6,0.108,-4.649,1,Spotify,energetic,Hype,0.0729,76.966,4,0.497
831,0.0672,0.929,223962,0.723,2771LMNxwf62FTAdpJMQfM,0,11,0.346,-5.792,0,metr,energetic,Workout Playlist 2020,0.109,125.022,4,0.458
832,0.22,0.717,151040,0.598,4SDgTLDYrJ2UrHbkRkg7MD,0,5,0.122,-5.613,0,metr,energetic,Workout Playlist 2020,0.0809,153.905,4,0.496
833,0.0519,0.901,307660,0.529,1YZfcVLbbJwfizR5cDOp3q,0,2,0.179,-4.443,1,metr,energetic,Workout Playlist 2020,0.191,138.003,4,0.146
834,0.149,0.88,172800,0.428,7sO5G9EABYOXQKNPNiE9NR,5.07E-05,9,0.114,-8.28,1,metr,energetic,Workout Playlist 2020,0.206,100.007,4,0.333
835,0.00496,0.806,251333,0.558,4ckuS4Nj4FZ7i3Def3Br8W,1.45E-06,8,0.16,-6.538,1,metr,energetic,Workout Playlist 2020,0.172,85.011,4,0.26
836,0.0162,0.784,203525,0.633,1H8Wh4AmLJRZJvFA40AyGj,2.63E-06,2,0.27,-9.279,1,metr,energetic,Workout Playlist 2020,0.213,125.122,4,0.464
837,0.0769,0.828,275560,0.607,4zrwPfq5ENLzjq41Txs2HR,0.000683,1,0.108,-6.241,1,metr,energetic,Workout Playlist 2020,0.0432,101.012,4,0.409
838,0.0944,0.915,118547,0.612,5gNOINI5dXZVom2b36LMOd,0,1,0.115,-4.535,1,metr,energetic,Workout Playlist 2020,0.407,129.93,4,0.758
839,0.0232,0.89,233087,0.633,1HTtUBEY3tuw2btgwwI2Ja,0.000343,11,0.0993,-5.475,1,metr,energetic,Workout Playlist 2020,0.168,139.948,4,0.425
840,0.145,0.808,210800,0.745,7FIWs0pqAYbP91WWM0vlTQ,0,10,0.292,-5.26,0,metr,energetic,Workout Playlist 2020,0.342,165.995,4,0.829
841,0.247,0.746,181733,0.69,7ytR5pFWmSjzHJIeQkgog4,0,11,0.101,-7.956,1,metr,energetic,Workout Playlist 2020,0.164,89.977,4,0.497
842,0.101,0.831,205427,0.502,5ry2OE6R2zPQFDO85XkgRb,0,10,0.122,-4.045,0,metr,energetic,Workout Playlist 2020,0.046,100.541,4,0.101
843,0.000704,0.909,224613,0.546,75FDPwaULRdYDn4StFN2rT,0.000823,8,0.36,-7.513,1,metr,energetic,Workout Playlist 2020,0.175,138.043,4,0.0986
844,0.0265,0.653,159287,0.821,6kxXgUyPMsP43mbXAMVjWY,0.00589,2,0.236,-8.318,0,metr,energetic,Workout Playlist 2020,0.0431,128.109,4,0.14
845,0.0298,0.622,208968,0.494,0VPmIETYsw3JBnyh4iDjVv,0,2,0.149,-8.518,1,metr,energetic,Workout Playlist 2020,0.457,142.866,4,0.166
846,0.017,0.923,139741,0.604,3Q6F8RByyhRTJpRtZLY3cg,0,11,0.272,-6.671,0,metr,energetic,Workout Playlist 2020,0.245,145.062,4,0.826
847,0.0236,0.775,234627,0.72,3kW4z2pIj5VY5fLjBrMRL5,0,11,0.114,-5.353,0,metr,energetic,Workout Playlist 2020,0.193,155.086,4,0.49
848,0.0349,0.823,284387,0.733,4qo0aBXSAj5WaXzpKzcXWj,0,1,0.324,-5.474,1,metr,energetic,Workout Playlist 2020,0.0628,97.972,4,0.397
849,0.128,0.58,218320,0.531,1OmcAT5Y8eg5bUPv9qJT4R,0.000127,5,0.143,-6.631,0,metr,energetic,Workout Playlist 2020,0.0776,159.786,4,0.141
850,0.00526,0.906,192010,0.629,2AJb2d93iwEiAjYIxsTxJN,0.22,2,0.079,-7.911,1,metr,energetic,Workout Playlist 2020,0.0722,125.027,4,0.425
851,0.0522,0.621,163636,0.601,696DnlkuDOXcMAnKlTgXXK,0,6,0.46,-5.616,0,metr,energetic,Workout Playlist 2020,0.148,116.735,5,0.457
852,0.0164,0.684,151067,0.687,2B9wgj9XzbJZLty03PRbVo,0,2,0.253,-4.673,1,metr,energetic,Workout Playlist 2020,0.2,184.026,4,0.265
853,0.00509,0.803,213308,0.759,0JjM9bKm4wrwohMslcm892,0,7,0.0921,-4.692,0,metr,energetic,Workout Playlist 2020,0.0494,104,4,0.284
854,0.0019,0.457,215510,0.899,6JyuJFedEvPmdWQW0PkbGJ,0,10,0.831,-2.591,0,metr,energetic,Workout Playlist 2020,0.132,147.268,4,0.298
855,0.0162,0.543,292093,0.915,2gZUPNdnz5Y45eiGxpHGSc,0,0,0.744,-4.746,0,metr,energetic,Workout Playlist 2020,0.113,153.998,4,0.577
856,0.051,0.72,144627,0.601,2ycWek3FNNVHBhz2TcnOzZ,0,11,0.0753,-6.931,0,metr,energetic,Workout Playlist 2020,0.0376,146.002,4,0.0527
857,0.0117,0.838,245387,0.771,2Xqd0wUttjueBfdcltADOv,0,1,0.0853,-3.791,1,metr,energetic,Workout Playlist 2020,0.244,175.957,4,0.405
858,0.141,0.801,255557,0.502,4r4PJQBHAE0bIKCjunhTgd,0,1,0.153,-7.169,1,metr,energetic,Workout Playlist 2020,0.408,75.019,4,0.215
859,0.00781,0.902,156800,0.934,65ES1qwOB577ZnTkizMXJJ,8.23E-05,11,0.194,-2.345,1,metr,energetic,Workout Playlist 2020,0.272,150.029,4,0.867
860,0.00714,0.803,242264,0.75,6pM4IDID7Yu3aPQiR7cbda,2.69E-06,1,0.141,-6.354,1,metr,energetic,Workout Playlist 2020,0.117,166.957,4,0.341
861,0.307,0.92,304041,0.674,6p8NuHm8uCGnn2Dtbtf7zE,0,1,0.104,-5.662,0,metr,energetic,Workout Playlist 2020,0.264,141.967,4,0.741
862,0.0161,0.771,195200,0.656,3Min9QOinM41SPnvOG68P3,0.000158,8,0.145,-5.231,1,metr,energetic,Workout Playlist 2020,0.121,74.996,4,0.142
863,0.233,0.71,236260,0.54,7pQ4aLqPhmY9YTZ2EmCq9n,0.00143,2,0.348,-10.135,1,metr,energetic,Workout Playlist 2020,0.159,128.008,4,0.373
864,0.0788,0.865,272453,0.553,0WtVtCK5SEFvyyA5V8D9CI,3.17E-06,1,0.514,-7.012,1,metr,energetic,Workout Playlist 2020,0.276,139.023,4,0.443
865,0.00693,0.813,192132,0.808,4fndbjoz1qJyK6JcLdKfzm,0,2,0.133,-5.541,1,metr,energetic,Workout Playlist 2020,0.286,181.993,4,0.547
866,0.181,0.92,206267,0.731,6eBrlbv2HMYcldwjoMWIrC,0,4,0.121,-4.996,0,metr,energetic,Workout Playlist 2020,0.274,132.086,4,0.476
867,0.00441,0.721,156094,0.952,7xNvjQeeLhAf3je0KUG9Mz,0.633,11,0.281,-4.442,0,metr,energetic,Workout Playlist 2020,0.0388,127.982,4,0.321
868,0.68,0.749,268864,0.671,6GNifiuBPrKFpwNBYnooFm,0,6,0.167,-5.151,1,metr,energetic,Workout Playlist 2020,0.0599,81.994,4,0.756
869,0.00625,0.836,294658,0.758,5QxqypupYWHrY8IkGCSObQ,0,8,0.207,-5.217,1,metr,energetic,Workout Playlist 2020,0.191,140.021,4,0.551
870,0.0556,0.762,220813,0.576,05Z7jet4VDNVgNQWcYHnrk,0,1,0.0869,-4.951,0,metr,energetic,Workout Playlist 2020,0.0829,142.096,4,0.316
871,0.391,0.693,173947,0.464,4HW5kSQ8M2IQWZhSxERvla,0,0,0.157,-7.912,0,metr,energetic,Workout Playlist 2020,0.224,78.1,4,0.868
872,0.0714,0.763,190678,0.598,1yxgsra98r3qAtxqiGZPiX,0,11,0.112,-6.865,1,metr,energetic,Workout Playlist 2020,0.0539,140.987,4,0.182
873,0.239,0.936,124056,0.523,43ZyHQITOjhciSUUNPVRHc,0,5,0.117,-6.71,1,metr,energetic,Workout Playlist 2020,0.0597,119.889,4,0.699
874,0.0188,0.661,198281,0.943,3T7ZHIgO30bKeASQppPtM6,0.000231,4,0.272,-2.52,0,metr,energetic,Workout Playlist 2020,0.0392,128.16,4,0.71
875,0.0151,0.884,220307,0.346,5eqK0tbzUPo2SoeZsov04s,7.04E-06,8,0.0871,-8.228,0,metr,energetic,Workout Playlist 2020,0.351,75.016,4,0.376
876,0.0375,0.826,173929,0.794,39OYZjox6ceUREagwoyLQB,2.30E-06,9,0.128,-4.535,1,metr,energetic,Workout Playlist 2020,0.246,83.923,4,0.368
877,0.00119,0.818,190679,0.651,4vwfOiyWxXeEdx4ejAJgdx,0,2,0.104,-4.328,1,metr,energetic,Workout Playlist 2020,0.148,146.015,4,0.156
878,0.035,0.611,258158,0.478,1AH60dMaEfNjzDoUIFwIQi,0,0,0.107,-5.839,1,metr,energetic,Workout Playlist 2020,0.107,172.076,4,0.138
879,0.0416,0.612,159385,0.816,4hFG8nbAwO2PATnq5fSJEw,0.138,2,0.0649,-10.604,0,metr,energetic,Workout Playlist 2020,0.0341,127.903,4,0.702
880,0.501,0.839,209269,0.81,1f5cbQtDrykjarZVrShaDI,0,5,0.117,-5.274,0,metr,energetic,Workout Playlist 2020,0.0568,129.014,4,0.814
881,0.00949,0.722,373627,0.687,5PX4uS1LqlWEPL69phPVQQ,0.00413,0,0.0462,-5.189,1,metr,energetic,Workout Playlist 2020,0.0556,128.013,4,0.619
882,0.000942,0.93,161067,0.581,1KVpZJwKeUOW3BKJ9if0Md,5.71E-05,1,0.0724,-10.293,1,metr,energetic,Workout Playlist 2020,0.282,144.046,4,0.241
