,p_mood,p_creator,p_name,pitch_mean,pitch_variance,timbre_mean,timbre_variance,intensity_mean,intensity_variance,rhythm_mean,rhythm_variance
5280,sad,Indiemono,Sad songs for crying yourself to sleep,0.233085317,0.089583947,-1.355186508,0.089583947,-29.08854762,130.0296224,0.32600816,3.79E-06
5281,sad,Indiemono,Sad songs for crying yourself to sleep,0.204085317,0.085168345,-8.605434524,0.085168345,-31.57033333,94.52177023,0.30225872,0.003045568
5282,sad,Indiemono,Sad songs for crying yourself to sleep,0.22168254,0.081895215,-7.415373016,0.081895215,-20.14785714,76.33737369,0.15918696,9.72E-06
5283,sad,Indiemono,Sad songs for crying yourself to sleep,0.273753968,0.096182357,-7.445855159,0.096182357,-36.38416667,94.40243209,0.420450864,0.019760988
5284,sad,Indiemono,Sad songs for crying yourself to sleep,0.230952381,0.096163556,36.20834524,0.096163556,-33.53119048,22.02394772,0.21479438,0.005144546
5285,sad,Indiemono,Sad songs for crying yourself to sleep,0.253686508,0.093953023,-7.315400794,0.093953023,-34.02683333,127.4319103,0.31882914,0.020682946
5286,sad,Spiid3r,Sad Boi Hours,0.254994048,0.087459322,10.59503373,0.087459322,-21.14042857,87.89734718,0.208343,6.92E-06
5287,sad,Spiid3r,Sad Boi Hours,0.287734127,0.08585317,10.69161905,0.08585317,-20.8262381,95.6013497,0.20271848,3.85E-06
5288,sad,Spiid3r,Sad Boi Hours,0.355140873,0.109418932,-18.45398611,0.109418932,-30.09619048,24.76456489,0.30927132,6.49E-06
5289,sad,Spiid3r,Sad Boi Hours,0.138293651,0.076495675,-30.64955952,0.076495675,-36.47554762,16.2647026,0.29898998,0.010157371
5290,sad,Spiid3r,Sad Boi Hours,0.209625,0.081821428,-15.55053175,0.081821428,-29.68340476,51.34902615,0.23717048,0.006343207
5291,sad,Spiid3r,Sad Boi Hours,0.248944444,0.109000045,-17.39581349,0.109000045,-34.0772619,62.23407005,0.30058744,9.55E-06
5292,sad,Spiid3r,Sad Boi Hours,0.227896825,0.088098693,-6.174732143,0.088098693,-28.22116667,117.9085239,0.35293832,0.000264483
5293,sad,Spiid3r,Sad Boi Hours,0.265230159,0.096775152,26.71254365,0.096775152,-28.1472619,141.5028364,0.21881592,1.02E-05
5294,sad,Spiid3r,Sad Boi Hours,0.295246032,0.11080318,-24.39230556,0.11080318,-45.3257381,18.7718542,0.2348304,5.98E-06
5295,sad,Spiid3r,Sad Boi Hours,0.320005952,0.098220475,0.103575397,0.098220475,-25.70533333,65.58213959,0.22394214,0.00560122
5296,sad,Spiid3r,Sad Boi Hours,0.224829365,0.098467068,-16.63445437,0.098467068,-38.40485714,31.95658681,0.31447904,2.22E-05
5297,sad,Spiid3r,Sad Boi Hours,0.216198413,0.086481265,5.111914683,0.086481265,-26.64778571,106.7699949,0.20494288,8.15E-06
5298,sad,Spiid3r,Sad Boi Hours,0.228111111,0.093748894,-2.271168651,0.093748894,-25.98204762,124.4748555,0.413091205,5.92E-05
5299,sad,Spiid3r,Sad Boi Hours,0.228821429,0.086500978,3.719003968,0.086500978,-26.35307143,133.4332922,0.20005064,2.99E-06
5300,sad,Spiid3r,Sad Boi Hours,0.332051587,0.094804717,15.06886508,0.094804717,-44.87116667,59.48434322,0.20346614,0.004629153
5301,sad,Spiid3r,Sad Boi Hours,0.28819246,0.108306227,-3.642738095,0.108306227,-32.1992381,6.686997893,0.22893208,8.10E-07
5302,sad,Spiid3r,Sad Boi Hours,0.307365079,0.093712952,12.25090476,0.093712952,-29.77759524,54.94280044,0.2239171,0.00558993
5303,sad,Spiid3r,Sad Boi Hours,0.230654762,0.096084254,-14.43743651,0.096084254,-34.69735714,65.21472121,0.27216112,2.99E-05
5304,sad,Spiid3r,Sad Boi Hours,0.206081349,0.086483081,-9.012626984,0.086483081,-31.6547619,109.0534388,0.33459264,4.63E-05
5305,sad,Spiid3r,Sad Boi Hours,0.232628968,0.092463705,-2.426849206,0.092463705,-25.3512381,141.0563601,0.3865445,0.016796565
5306,sad,Spiid3r,Sad Boi Hours,0.227027778,0.093805586,1.523668651,0.093805586,-35.55757143,140.5625908,0.2276672,5.85E-05
5307,sad,Spiid3r,Sad Boi Hours,0.274230159,0.092111239,-8.936799603,0.092111239,-22.54238095,73.85557375,0.471769304,0.025197976
5308,sad,Spiid3r,Sad Boi Hours,0.26565873,0.092995374,-6.685593254,0.092995374,-23.29854762,76.61902338,0.22893176,2.69E-05
5309,sad,Spiid3r,Sad Boi Hours,0.269184524,0.100198986,1.5575,0.100198986,-24.02485714,107.5199049,0.25000712,5.25E-06
5310,sad,Spiid3r,Sad Boi Hours,0.355617063,0.085026475,0.115251984,0.085026475,-45.40754762,78.07712396,0.37132024,0.000128189
5311,sad,Spiid3r,Sad Boi Hours,0.308517857,0.087015876,-15.84143849,0.087015876,-25.38307143,102.6317356,0.3251954,0.000177236
5312,sad,Spiid3r,Sad Boi Hours,0.312313492,0.127380585,-9.288920635,0.127380585,-29.49042857,85.60649459,0.35647684,5.83E-05
5313,sad,Spiid3r,Sad Boi Hours,0.327795635,0.087186588,6.454234127,0.087186588,-30.03616667,215.4637657,0.2380608,4.14E-06
5314,sad,Spiid3r,Sad Boi Hours,0.279128968,0.113280331,-8.957261905,0.113280331,-27.87704762,59.43838444,0.361540691,9.70E-06
5315,sad,Spiid3r,Sad Boi Hours,0.27325,0.102432617,-12.02826984,0.102432617,-25.79357143,103.5511007,0.29125504,2.89E-06
5316,sad,Spiid3r,Sad Boi Hours,0.245184524,0.091373928,-19.14848214,0.091373928,-31.94528571,109.5586907,0.22309308,1.33E-05
5317,sad,Spiid3r,Sad Boi Hours,0.339755952,0.090158785,3.119035714,0.090158785,-21.89497619,79.58251358,0.33333196,2.47E-06
5318,sad,Spiid3r,Sad Boi Hours,0.270426587,0.106060627,-10.06738492,0.106060627,-25.67345238,57.40030625,0.30157504,2.58E-05
5319,sad,Spiid3r,Sad Boi Hours,0.216896825,0.10851255,-8.377569444,0.10851255,-30.54480952,115.717799,0.24996316,0.01046492
5320,sad,Spiid3r,Sad Boi Hours,0.228105159,0.093010595,12.66292857,0.093010595,-31.33714286,71.16798125,0.3286086,3.85E-05
5321,sad,Spiid3r,Sad Boi Hours,0.183422619,0.089473298,-15.36396032,0.089473298,-31.51257143,70.85294025,0.26142864,5.61E-06
5322,sad,Spiid3r,Sad Boi Hours,0.320414683,0.089387555,9.706011905,0.089387555,-29.87221429,100.4083953,0.19479848,1.30E-06
5323,sad,Spiid3r,Sad Boi Hours,0.241974206,0.102330021,-5.538843254,0.102330021,-29.88095238,93.11124151,0.32495112,0.000102987
5324,sad,Spiid3r,Sad Boi Hours,0.233541667,0.088424742,-1.261378968,0.088424742,-20.94278571,96.97749105,0.1994046,0.004460744
5325,sad,Spiid3r,Sad Boi Hours,0.227551587,0.08280851,-6.69193254,0.08280851,-31.43838095,73.81195522,0.234148,0.006146161
5326,sad,Spiid3r,Sad Boi Hours,0.336579365,0.11800325,-11.67629762,0.11800325,-26.06161905,84.84946478,0.36121528,0.014624773
5327,sad,Spiid3r,Sad Boi Hours,0.408376984,0.08613847,13.5425873,0.08613847,-23.73664286,94.93027702,0.19987336,0.004468085
5328,sad,Spiid3r,Sad Boi Hours,0.186771825,0.077410622,-4.874472222,0.077410622,-35.72771429,26.54335065,0.26633704,8.02E-06
5329,sad,Spiid3r,Sad Boi Hours,0.194815476,0.078448218,-6.549785714,0.078448218,-28.06269048,48.37592978,0.40025416,6.36E-05
5330,sad,Spiid3r,Sad Boi Hours,0.277702381,0.096298388,0.253779762,0.096298388,-27.83333333,18.13314793,0.37220104,7.81E-05
5331,sad,Spiid3r,Sad Boi Hours,0.361644841,0.113690846,-0.560327381,0.113690846,-26.24204762,95.87529468,0.26132552,0.000978833
5332,sad,Spiid3r,Sad Boi Hours,0.366436508,0.087174954,-7.465962302,0.087174954,-25.15095238,46.34075668,0.21122116,4.00E-06
5333,sad,Spiid3r,Sad Boi Hours,0.254248016,0.101932775,-10.03553968,0.101932775,-29.99621429,87.71676105,0.14700112,7.76E-07
5334,sad,Spiid3r,Sad Boi Hours,0.455261905,0.065701876,25.64468056,0.065701876,-48.94107143,308.5829498,0.18059436,1.21E-05
5335,sad,Spiid3r,Sad Boi Hours,0.217505952,0.104324636,-0.656436508,0.104324636,-30.93259524,105.9994866,0.391834076,0.017112362
5336,sad,Spiid3r,Sad Boi Hours,0.182035714,0.088805052,-8.11115873,0.088805052,-38.94704762,61.72256863,0.2304494,0.001529237
5337,sad,Spiid3r,Sad Boi Hours,0.436224206,0.078959522,6.745021825,0.078959522,-10.96438095,60.56471907,0.23005004,4.07E-06
5338,sad,Spiid3r,Sad Boi Hours,0.193337302,0.094916872,-3.881827381,0.094916872,-37.47133333,64.33427901,0.24791508,2.72E-05
5339,sad,Spiid3r,Sad Boi Hours,0.212964286,0.09658145,-21.42608135,0.09658145,-38.65154762,33.8409043,0.2366854,0.000859356
5340,sad,Spiid3r,Sad Boi Hours,0.214438492,0.08278132,-2.923311508,0.08278132,-26.3837381,84.71832776,0.24592548,2.10E-06
5341,sad,Spiid3r,Sad Boi Hours,0.18553373,0.087943402,3.128884921,0.087943402,-21.5937381,101.1978435,0.28851384,7.85E-07
5342,sad,Spiid3r,Sad Boi Hours,0.281611111,0.078692306,1.555095238,0.078692306,-16.98216667,163.102636,0.22184852,2.21E-05
5343,sad,Spiid3r,Sad Boi Hours,0.237613095,0.088878997,-3.551833333,0.088878997,-34.61042857,59.20751537,0.22173004,2.74E-05
5344,sad,Spiid3r,Sad Boi Hours,0.431755952,0.089219449,4.633321429,0.089219449,-30.05109524,56.42376697,0.18680004,2.81E-06
5345,sad,Spiid3r,Sad Boi Hours,0.351845238,0.091072346,7.118430556,0.091072346,-38.67230952,54.48980276,0.17894594,0.00359269
5346,sad,Spiid3r,Sad Boi Hours,0.233115079,0.097247708,-7.442180556,0.097247708,-34.6712619,76.52214903,0.3571363,4.31E-05
5347,sad,Spiid3r,Sad Boi Hours,0.243472222,0.094492091,-5.531269841,0.094492091,-19.35397619,107.1633764,0.30613988,1.56E-06
5348,sad,Spiid3r,Sad Boi Hours,0.352708333,0.087980239,-3.43018254,0.087980239,-26.7525,230.0899578,0.2419284,3.99E-06
5349,sad,Spiid3r,Sad Boi Hours,0.331751984,0.108588266,-3.905809524,0.108588266,-34.79221429,114.4006981,0.39365766,0.01732436
5350,sad,Spiid3r,Sad Boi Hours,0.461253968,0.080410798,27.51990278,0.080410798,-27.96080952,62.67884396,0.37481864,1.80E-06
5351,sad,Spiid3r,Sad Boi Hours,0.211906746,0.093667671,-3.16322619,0.093667671,-27.79654762,79.75955294,0.2678866,4.81E-06
5352,sad,Spiid3r,Sad Boi Hours,0.281325397,0.085236816,1.815636905,0.085236816,-27.2272619,55.55708742,0.24435452,6.69E-06
5353,sad,Spiid3r,Sad Boi Hours,0.221196429,0.090621248,-3.396394841,0.090621248,-30.91457143,57.24805142,0.22225376,4.68E-06
5354,sad,Spiid3r,Sad Boi Hours,0.262642857,0.0908546,-1.949390873,0.0908546,-24.54428571,116.212666,0.26787152,2.52E-05
5355,sad,Spiid3r,Sad Boi Hours,0.328823413,0.114774348,1.947936508,0.114774348,-31.19988095,88.70300991,0.35795664,3.40E-05
5356,sad,Spiid3r,Sad Boi Hours,0.354521825,0.090055196,-9.269103175,0.090055196,-31.82142857,53.67956035,0.23187952,0.001803092
5357,sad,Spiid3r,Sad Boi Hours,0.22252381,0.087371932,2.195367063,0.087371932,-21.67316667,59.10903697,0.26965776,1.78E-05
5358,sad,Spiid3r,Sad Boi Hours,0.499279762,0.094831538,10.95710714,0.094831538,-20.71378571,166.5022551,0.33700738,0.012662311
5359,sad,Spiid3r,Sad Boi Hours,0.506555556,0.078468665,9.81727381,0.078468665,-27.00880952,137.8185057,0.31925772,3.69E-06
5360,sad,Spiid3r,Sad Boi Hours,0.233954365,0.089738938,2.386791667,0.089738938,-22.29535714,55.80420765,0.19977384,1.20E-05
5361,sad,Spiid3r,Sad Boi Hours,0.215105159,0.09816421,-13.72095437,0.09816421,-31.72183333,137.7339687,0.17527752,0.003434926
5362,sad,Spiid3r,Sad Boi Hours,0.260277778,0.098267549,-5.130799603,0.098267549,-23.49802381,120.651356,0.25373212,2.64E-06
5363,sad,Spiid3r,Sad Boi Hours,0.25439881,0.078042753,5.85685119,0.078042753,-19.99309524,65.95695331,0.22200562,0.005499272
5364,sad,Spiid3r,Sad Boi Hours,0.235244048,0.086538773,10.12026389,0.086538773,-19.7922619,92.75926405,0.34099274,0.013056507
5365,sad,Spiid3r,Sad Boi Hours,0.196559524,0.093700247,-10.69317857,0.093700247,-25.93983333,47.5373337,0.19911384,0.004443081
5366,sad,Spiid3r,Sad Boi Hours,0.258041667,0.087494076,4.214821429,0.087494076,-16.29257143,79.6190982,0.19611792,3.04E-06
5367,sad,Spiid3r,Sad Boi Hours,0.270736111,0.086937801,3.274515873,0.086937801,-16.39959524,107.467349,0.2636264,0.003181192
5368,sad,Spiid3r,Sad Boi Hours,0.401613095,0.080910687,12.75225595,0.080910687,-9.978952381,138.3286462,0.16658168,3.19E-06
5369,sad,Spiid3r,Sad Boi Hours,0.216426587,0.092490869,-22.48014881,0.092490869,-34.7292381,33.01845604,0.23074952,5.52E-06
5370,sad,Spiid3r,Sad Boi Hours,0.276289683,0.111554878,-12.44815476,0.111554878,-25.45833333,65.32672828,0.21818276,7.11E-06
5371,sad,Spiid3r,Sad Boi Hours,0.293075397,0.090933191,-0.228236111,0.090933191,-24.0805,99.09764528,0.32503564,0.000118039
5372,sad,Spiid3r,Sad Boi Hours,0.245277778,0.102518837,-10.38184524,0.102518837,-29.79204762,90.33823253,0.3053356,0.0167582
5373,sad,Spiid3r,Sad Boi Hours,0.255416667,0.089453067,-4.462045635,0.089453067,-24.15185714,104.761451,0.30071604,1.20E-05
5374,sad,Spiid3r,Sad Boi Hours,0.293886905,0.093143834,9.957944444,0.093143834,-16.59564286,119.4839181,0.22102832,0.000184772
5375,sad,Spiid3r,Sad Boi Hours,0.207944444,0.086958406,3.217323413,0.086958406,-26.08985714,68.6499351,0.19384204,3.25E-06
5376,sad,Spiid3r,Sad Boi Hours,0.271392857,0.088375392,8.618865079,0.088375392,-17.0277619,124.1413826,0.20872608,3.55E-05
5377,sad,Spiid3r,Sad Boi Hours,0.253986111,0.090661998,6.842011905,0.090661998,-20.741,95.67857893,0.17581048,1.17E-05
5378,sad,Spiid3r,Sad Boi Hours,0.264400794,0.096075366,8.935714286,0.096075366,-24.07621429,64.07453798,0.17646376,2.82E-06
5379,sad,Spiid3r,Sad Boi Hours,0.270839286,0.087206159,10.59468056,0.087206159,-18.10480952,102.7214622,0.2687774,4.28E-06
5380,sad,Spiid3r,Sad Boi Hours,0.258531746,0.105105554,-7.983865079,0.105105554,-30.662,93.35795815,0.17330232,1.23E-05
5381,sad,Spiid3r,Sad Boi Hours,0.262267857,0.100935544,-3.323652778,0.100935544,-23.84978571,86.57786837,0.30936156,2.92E-05
5382,sad,Spiid3r,Sad Boi Hours,0.220712302,0.085378432,-1.618166667,0.085378432,-31.85064286,78.36515775,0.446245183,0.000281016
5383,sad,Spiid3r,Sad Boi Hours,0.220210317,0.097662214,-9.289319444,0.097662214,-25.27716667,138.8023133,0.26925548,3.05E-05
5384,sad,Spiid3r,Sad Boi Hours,0.262876984,0.095436291,-13.49019444,0.095436291,-30.69928571,85.16483318,0.35164518,0.017797497
5385,sad,Spiid3r,Sad Boi Hours,0.387343254,0.10770048,-5.065095238,0.10770048,-21.10514286,164.4059287,0.2345908,7.05E-06
5386,sad,Spiid3r,Sad Boi Hours,0.346111111,0.088092656,9.344111111,0.088092656,-21.83540476,234.0175182,0.16570012,2.81E-06
5387,sad,Spiid3r,Sad Boi Hours,0.307289683,0.102426194,8.800275794,0.102426194,-27.79769048,182.7102353,0.30096044,1.68E-05
5388,sad,Spiid3r,Sad Boi Hours,0.264688492,0.100929296,10.47522222,0.100929296,-32.82614286,101.1788236,0.25440292,0.007225538
5389,sad,Spiid3r,Sad Boi Hours,0.209289683,0.080719872,10.86759325,0.080719872,-27.3612381,114.652456,0.25302412,3.29E-05
5390,sad,Spiid3r,Sad Boi Hours,0.339011905,0.106085972,1.071642857,0.106085972,-20.97585714,23.46841613,0.21415344,8.98E-07
5391,sad,Spiid3r,Sad Boi Hours,0.346511905,0.10553138,-1.688634921,0.10553138,-36.38466667,164.4535593,0.34077208,1.21E-05
5392,sad,Spiid3r,Sad Boi Hours,0.20364881,0.087267807,-15.17427183,0.087267807,-31.97171429,47.42453201,0.22465228,0.001167432
5393,sad,Spiid3r,Sad Boi Hours,0.238164683,0.091733832,-5.952672619,0.091733832,-33.15580952,69.6340346,0.2083056,1.62E-06
5394,sad,Spiid3r,Sad Boi Hours,0.255025794,0.097699333,-4.828928571,0.097699333,-48.29459524,32.86325488,0.21427552,5.82E-07
5395,sad,Spiid3r,Sad Boi Hours,0.331371032,0.094782122,-4.57585119,0.094782122,-27.76747619,146.3570733,0.2676476,0.012871757
5396,sad,Spiid3r,Sad Boi Hours,0.293261905,0.093404134,-21.12585119,0.093404134,-44.54119048,22.68232094,0.400031154,1.49E-06
5397,sad,Spiid3r,Sad Boi Hours,0.258285714,0.094175513,-0.41859127,0.094175513,-26.56519048,136.3545537,0.26562776,0.003348154
5398,sad,Spiid3r,Sad Boi Hours,0.202277778,0.089622324,8.176515873,0.089622324,-23.30861905,85.4632197,0.28575232,2.58E-06
5399,sad,Spiid3r,Sad Boi Hours,0.205043651,0.088530384,-9.209486111,0.088530384,-25.74142857,88.61198132,0.28906864,1.39E-05
5400,sad,Spiid3r,Sad Boi Hours,0.215392857,0.095733384,10.47938095,0.095733384,-40.00916667,47.46707341,0.22551228,2.03E-06
5401,sad,Spiid3r,Sad Boi Hours,0.250174603,0.095766343,-4.524196429,0.095766343,-30.82433333,75.43660564,0.241919,2.11E-06
5402,sad,Spiid3r,Sad Boi Hours,0.273160714,0.095489527,-4.883174603,0.095489527,-30.13947619,87.56341952,0.30614464,1.24E-05
5403,sad,Spiid3r,Sad Boi Hours,0.201952381,0.087663501,1.924771825,0.087663501,-24.94347619,110.7215462,0.31914764,3.89E-05
5404,sad,Spiid3r,Sad Boi Hours,0.27078373,0.093898818,13.46627183,0.093898818,-18.02614286,109.3742779,0.33895688,4.56E-07
5405,sad,Spiid3r,Sad Boi Hours,0.241174603,0.098688097,7.389668651,0.098688097,-27.13714286,178.8840177,0.17632636,2.15E-06
5406,sad,Spiid3r,Sad Boi Hours,0.229940476,0.091781189,1.699214286,0.091781189,-26.32604762,65.16734083,0.35367332,0.003827614
5407,sad,Spiid3r,Sad Boi Hours,0.259460317,0.087804845,7.90225,0.087804845,-23.18764286,86.47472853,0.18480948,9.46E-06
5408,sad,Spiid3r,Sad Boi Hours,0.196948413,0.087455449,-2.155156746,0.087455449,-27.8432619,88.03090449,0.17857568,3.49E-06
5409,sad,Spiid3r,Sad Boi Hours,0.235680556,0.096080727,2.992928571,0.096080727,-29.48369048,32.89609929,0.17603208,0.003457064
5410,sad,Spiid3r,Sad Boi Hours,0.377311508,0.090316601,6.987428571,0.090316601,-23.41654762,77.91933908,0.38336198,0.01661422
5411,sad,Spiid3r,Sad Boi Hours,0.245152778,0.086602551,5.600079365,0.086602551,-19.70897619,45.48663754,0.23627052,1.25E-06
5412,sad,Spiid3r,Sad Boi Hours,0.254329365,0.074904858,4.02669246,0.074904858,-17.93364286,47.41695224,0.28302716,7.56E-07
5413,sad,Spiid3r,Sad Boi Hours,0.241422619,0.088129871,-8.018855159,0.088129871,-33.66921429,100.1545331,0.24824596,2.98E-05
5414,sad,Spiid3r,Sad Boi Hours,0.21890873,0.089711459,-9.825958333,0.089711459,-29.05990476,113.06637,0.25934522,0.007517597
5415,sad,Spiid3r,Sad Boi Hours,0.249194444,0.088566165,6.764426587,0.088566165,-18.96664286,82.10008545,0.17287672,1.10E-06
5416,sad,Spiid3r,Sad Boi Hours,0.279978175,0.084213103,6.787900794,0.084213103,-16.27261905,79.00529414,0.34977048,2.39E-05
5417,sad,Spiid3r,Sad Boi Hours,0.247363095,0.091400081,-19.63115079,0.091400081,-33.24071429,44.97342401,0.24848088,2.55E-05
5418,sad,Spiid3r,Sad Boi Hours,0.233823413,0.096225533,-5.710998016,0.096225533,-33.02064286,167.1114487,0.333343,3.41E-05
5419,sad,Spiid3r,Sad Boi Hours,0.230559524,0.090196311,0.969079365,0.090196311,-24.42845238,133.0742684,0.31545028,5.35E-06
5420,sad,Spiid3r,Sad Boi Hours,0.21097619,0.092801984,-3.579569444,0.092801984,-23.56169048,128.8456824,0.21436876,5.80E-06
5421,sad,Spiid3r,Sad Boi Hours,0.278359127,0.085165507,-6.929698413,0.085165507,-26.90959524,30.84715215,0.20687052,1.22E-06
5422,sad,Spiid3r,Sad Boi Hours,0.195202381,0.098835971,2.733150794,0.098835971,-30.49330952,26.25478515,0.19732,9.10E-06
5423,sad,Spiid3r,Sad Boi Hours,0.282837302,0.102673755,-2.20230754,0.102673755,-38.08066667,129.0906949,0.22311752,0.005550627
5424,sad,Spiid3r,Sad Boi Hours,0.226974206,0.092611309,-4.30653373,0.092611309,-25.04554762,80.87551723,0.29396888,4.26E-06
5425,sad,Spiid3r,Sad Boi Hours,0.191369048,0.090664178,-10.91831944,0.090664178,-32.90002381,92.65397734,0.32854536,4.40E-05
5426,sad,Spiid3r,Sad Boi Hours,0.430049603,0.102968691,-4.388827381,0.102968691,-15.11245238,7.286709522,0.26621,8.12E-05
5427,sad,Spiid3r,Sad Boi Hours,0.300944444,0.093811174,-14.42513095,0.093811174,-32.12492857,39.78428217,0.31104352,2.98E-05
5428,sad,Spiid3r,Sad Boi Hours,0.255343254,0.094578783,7.492668651,0.094578783,-23.86228571,68.90197821,0.18480204,4.79E-06
5429,sad,Spiid3r,Sad Boi Hours,0.245668651,0.091123009,-2.533105159,0.091123009,-24.17935714,78.41078043,0.36245004,6.39E-05
5430,sad,Spiid3r,Sad Boi Hours,0.248339286,0.094516145,3.102347222,0.094516145,-23.05602381,84.66970402,0.18289232,1.37E-06
5431,sad,Spiid3r,Sad Boi Hours,0.274015873,0.090570715,12.86358135,0.090570715,-17.53878571,118.6833684,0.2494872,7.62E-06
5432,sad,Spiid3r,Sad Boi Hours,0.285625,0.085298517,10.72323413,0.085298517,-22.91619048,88.42077938,0.19106416,8.89E-07
5433,sad,Spiid3r,Sad Boi Hours,0.222434524,0.088857916,-13.96792063,0.088857916,-29.2877381,79.39833947,0.18984016,3.21E-06
5434,sad,Spiid3r,Sad Boi Hours,0.357013889,0.092004217,7.525049603,0.092004217,-19.06271429,122.0766636,0.356605244,2.81E-05
5435,sad,Spiid3r,Sad Boi Hours,0.35728373,0.093262685,5.088577381,0.093262685,-28.89285714,147.7210041,0.1910218,7.97E-06
5436,sad,Spiid3r,Sad Boi Hours,0.320890873,0.088187087,8.743251984,0.088187087,-25.80954762,138.9834076,0.20132872,1.00E-06
5437,sad,Spiid3r,Sad Boi Hours,0.239440476,0.101361503,-8.002085317,0.101361503,-28.6097619,56.59319145,0.30761634,0.012674522
5438,sad,Spiid3r,Sad Boi Hours,0.338843254,0.087346653,15.49292063,0.087346653,-21.42997619,98.34364749,0.18747612,1.29E-06
5439,sad,Spiid3r,Sad Boi Hours,0.346301587,0.089639356,7.960672619,0.089639356,-26.98421429,79.84596412,0.37503624,9.82E-06
5440,sad,Spiid3r,Sad Boi Hours,0.254242063,0.087096947,6.43877381,0.087096947,-17.45516667,66.60052751,0.36698188,4.46E-05
5441,sad,Spiid3r,Sad Boi Hours,0.309136905,0.091013601,4.393623016,0.091013601,-35.0267381,96.66198527,0.31913904,8.09E-06
5442,sad,Spiid3r,Sad Boi Hours,0.263450397,0.085982773,7.335111111,0.085982773,-32.45409524,71.30696092,0.223787,0.002016967
5443,sad,Spiid3r,Sad Boi Hours,0.233946429,0.083656254,-1.489928571,0.083656254,-29.38238095,189.0264536,0.166426,1.44E-05
5444,sad,Spiid3r,Sad Boi Hours,0.301305556,0.091970984,-1.525561508,0.091970984,-28.35602381,81.80503378,0.20052928,6.31E-06
5445,sad,Spiid3r,Sad Boi Hours,0.303777778,0.103672455,-19.22709524,0.103672455,-53.66685714,16.04538569,0.37640308,2.33E-05
5446,sad,Spiid3r,Sad Boi Hours,0.296168651,0.081613357,0.680452381,0.081613357,-24.38285714,76.12310378,0.461846589,4.85E-06
5447,sad,Spiid3r,Sad Boi Hours,0.399166667,0.085744986,0.971186508,0.085744986,-22.5952381,42.76985711,0.2952624,1.85E-05
5448,sad,Spiid3r,Sad Boi Hours,0.346964286,0.093337307,2.102119048,0.093337307,-25.84595238,96.37702722,0.18745292,8.41E-07
5449,sad,Spiid3r,Sad Boi Hours,0.238718254,0.088482799,-1.509577381,0.088482799,-22.28011905,47.01421967,0.21079764,5.17E-06
5450,sad,Spiid3r,Sad Boi Hours,0.312509921,0.11457606,-14.48617659,0.11457606,-30.35928571,171.0220202,0.33350656,1.31E-05
5451,sad,Spiid3r,Sad Boi Hours,0.240468254,0.093300806,-1.14853373,0.093300806,-30.48707143,126.3769783,0.35925156,0.000169365
5452,sad,Spiid3r,Sad Boi Hours,0.332019841,0.10952994,-4.560501984,0.10952994,-32.32435714,72.82803994,0.21105828,8.37E-06
5453,sad,Spiid3r,Sad Boi Hours,0.311097222,0.091961837,-14.81394048,0.091961837,-34.94042857,17.22973957,0.2205732,1.86E-06
5454,sad,Spiid3r,Sad Boi Hours,0.318642857,0.088287912,-4.703353175,0.088287912,-33.30135714,98.86719087,0.20511192,2.29E-05
5455,sad,Spiid3r,Sad Boi Hours,0.17660119,0.084799664,-9.294204365,0.084799664,-29.52442857,87.80347962,0.18744698,0.003914268
5456,sad,Spiid3r,Sad Boi Hours,0.23356746,0.106625343,-15.87047024,0.106625343,-39.17904762,57.28515068,0.24261206,0.006577513
5457,sad,Spiid3r,Sad Boi Hours,0.266922619,0.09817526,8.530630952,0.09817526,-35.94307143,163.8290557,0.2151358,1.47E-05
5458,sad,Spiid3r,Sad Boi Hours,0.248799603,0.087710896,9.740642857,0.087710896,-21.19097619,95.93551754,0.21361464,1.14E-05
5459,sad,Spiid3r,Sad Boi Hours,0.19952381,0.077008683,-16.81160317,0.077008683,-32.2735,40.53123416,0.21424808,9.83E-07
5460,sad,Spiid3r,Sad Boi Hours,0.219680556,0.096848528,-2.437240079,0.096848528,-30.66830952,88.90407983,0.24588872,2.09E-06
5461,sad,Spiid3r,Sad Boi Hours,0.27631746,0.126757311,-27.63884325,0.126757311,-28.2007381,61.04390147,0.17722316,9.70E-06
5462,sad,Spiid3r,Sad Boi Hours,0.244954365,0.089615459,6.104615079,0.089615459,-22.438,70.20095195,0.18732456,3.70E-06
5463,sad,Spiid3r,Sad Boi Hours,0.178339286,0.08826335,-8.425605159,0.08826335,-27.40438095,68.44308366,0.24993696,0.006958332
5464,sad,Spiid3r,Sad Boi Hours,0.23984127,0.082128539,-3.521728175,0.082128539,-29.18590476,60.65952423,0.1783214,1.80E-05
5465,sad,Spiid3r,Sad Boi Hours,0.271607143,0.099275161,-3.419662698,0.099275161,-25.29480952,103.4719154,0.17668076,3.94E-06
5466,sad,Spiid3r,Sad Boi Hours,0.270706349,0.100691898,-28.41147619,0.100691898,-40.12007143,18.3350168,0.30404508,0.000282884
5467,sad,Spiid3r,Sad Boi Hours,0.245073413,0.086614124,-4.453918651,0.086614124,-25.13566667,80.24414398,0.22679788,1.58E-05
5468,sad,Spiid3r,Sad Boi Hours,0.43959127,0.110257912,3.258496032,0.110257912,-21.37042857,113.772627,0.20830508,1.45E-05
5469,sad,Spiid3r,Sad Boi Hours,0.355190476,0.113538866,-12.71143849,0.113538866,-21.57697619,46.50639383,0.1904446,1.62E-06
