,song_id,p_mood,p_creator,p_name,pitch_mean,pitch_variance,timbre_mean,timbre_variance,intensity_mean,intensity_variance,rhythm_mean,rhythm_variance
4756,6moU77g9RQyMzHNuKEaQKq,sad,anniekate,sad songs for sad nights,0.238438492,0.090791877,3.533396825,0.090791877,-21.68840476,76.89812186,0.3123522,5.84E-06
4757,2qxmye6gAegTMjLKEBoR3d,sad,anniekate,sad songs for sad nights,0.214444444,0.085763345,-5.52681746,0.085763345,-23.49709524,60.06196867,0.19999688,1.63E-06
4758,5qnod5Za4zLlARLvQGndpO,sad,anniekate,sad songs for sad nights,0.178339286,0.08826335,-8.425605159,0.08826335,-27.40438095,68.44308366,0.24993696,0.006958332
4759,2DWCumTpCmnWmPRWSXOmGc,sad,anniekate,sad songs for sad nights,0.217275794,0.080720009,5.577732143,0.080720009,-28.04147619,87.27885099,0.36412398,0.01478957
4760,4T3fNx3CgwDRRYgmFCbD4J,sad,anniekate,sad songs for sad nights,0.297924603,0.091668941,-3.01556746,0.091668941,-27.0172381,79.21714409,0.31460892,8.30E-05
4761,4MPTj8lMMvxLwT3EwuXFop,sad,anniekate,sad songs for sad nights,0.198011905,0.07961969,-18.50830556,0.07961969,-28.30611905,46.37356362,0.22390204,8.53E-06
4762,0Hgqglypzt6Qs5Duqskcqs,sad,anniekate,sad songs for sad nights,0.214690476,0.084582079,-0.156593254,0.084582079,-31.65361905,127.2626467,0.25542184,1.67E-05
4763,26OhjtaTamFocE08t83ml6,sad,anniekate,sad songs for sad nights,0.279128968,0.113280331,-8.957261905,0.113280331,-27.87704762,59.43838444,0.361540691,9.70E-06
4764,5irqvOUbWsUefjZ8KPSQ66,sad,anniekate,sad songs for sad nights,0.307093254,0.09162028,-14.97757143,0.09162028,-32.11635714,39.43160984,0.24541712,5.81E-06
4765,1MQ8ydvrTnn2QJgXFATJvD,sad,anniekate,sad songs for sad nights,0.465902778,0.083920716,8.943496032,0.083920716,-38.01021429,63.91976632,0.19270112,7.48E-06
4766,4jnO4ztskhv3YkqgFnewtD,sad,anniekate,sad songs for sad nights,0.216587302,0.102257551,-19.6162877,0.102257551,-26.97614286,32.81237739,0.3393363,0.01289711
4767,7lozLnUfzcgEpMMVQI7yhA,sad,anniekate,sad songs for sad nights,0.469289683,0.092038266,-2.398261905,0.092038266,-28.32811905,104.5194126,0.26550684,7.85E-06
4768,297rZsBEjFw9d0Gl3iBLnd,sad,anniekate,sad songs for sad nights,0.306767857,0.100307105,-4.988615079,0.100307105,-32.64904762,38.50532761,0.2176178,1.29E-05
4769,2pyjbGTpJCPjMYwCbdymiF,sad,anniekate,sad songs for sad nights,0.290277778,0.094023986,-6.275593254,0.094023986,-32.35571429,225.5130062,0.2341111,0.006128134
4770,30bqVoKjX479ab90a8Pafp,sad,anniekate,sad songs for sad nights,0.263367063,0.09579032,0.167527778,0.09579032,-28.64240476,37.6404562,0.323747362,0.011646077
4771,1SuznrYulmD8HMZrenI0VU,sad,anniekate,sad songs for sad nights,0.169240079,0.086045765,-8.030587302,0.086045765,-26.64045238,82.79491557,0.2238684,6.10E-07
4772,6VnqGxiMNexOe0kRmIsBw4,sad,anniekate,sad songs for sad nights,0.217505952,0.104324636,-0.656436508,0.104324636,-30.93259524,105.9994866,0.391834076,0.017112362
4773,7wvwXi9Z66dcH5t202vVkN,sad,anniekate,sad songs for sad nights,0.292071429,0.097385057,-19.83185119,0.097385057,-42.33042857,15.14336371,0.25697372,2.84E-05
4774,01TnVDiet1DFTsyWKUKovl,sad,anniekate,sad songs for sad nights,0.17660119,0.084799664,-9.294204365,0.084799664,-29.52442857,87.80347962,0.18744698,0.003914268
4775,0rKtyWc8bvkriBthvHKY8d,sad,anniekate,sad songs for sad nights,0.258089286,0.094905103,-4.194964286,0.094905103,-24.24009524,74.22839423,0.33839316,3.66E-05
4776,15VIPlqNYLgN6T43kBAClE,sad,anniekate,sad songs for sad nights,0.317498016,0.092384282,5.338623016,0.092384282,-26.44154762,117.2260672,0.18509716,6.37E-06
4777,3fpVWegR6YOS1Yk5HSMYIq,sad,anniekate,sad songs for sad nights,0.340696429,0.106624574,-9.071718254,0.106624574,-33.89816667,53.35344434,0.18755612,5.72E-06
4778,1p5kC161fWMA2QlwV3Vi4W,sad,anniekate,sad songs for sad nights,0.389150794,0.111574935,-0.073642857,0.111574935,-33.02766667,169.5878398,0.43794988,3.24E-07
4779,6brl7bwOHmGFkNw3MBqssT,sad,anniekate,sad songs for sad nights,0.241974206,0.102330021,-5.538843254,0.102330021,-29.88095238,93.11124151,0.32495112,0.000102987
4780,7A2eDNBgJrEVE87C8pOMqN,sad,anniekate,sad songs for sad nights,0.24181746,0.103198201,-13.01530754,0.103198201,-40.32507143,64.13946348,0.21019288,4.42E-05
4781,2Ch7LmS7r2Gy2kc64wv3Bz,sad,anniekate,sad songs for sad nights,0.320005952,0.098220475,0.103575397,0.098220475,-25.70533333,65.58213959,0.22394214,0.00560122
4782,39KG4kom3enSx4GTThuDGt,sad,anniekate,sad songs for sad nights,0.210210317,0.081844214,-16.05043651,0.081844214,-28.82692857,28.93409982,0.2874506,0.001551914
4783,26ZX2JrAb8AFbr8FFfAsO7,sad,anniekate,sad songs for sad nights,0.367077381,0.090250922,7.624724206,0.090250922,-20.31961905,67.92674049,0.28184668,0.000138755
4784,4IhKLu7Vk3j2TLmnFPl6To,sad,anniekate,sad songs for sad nights,0.376492063,0.099876541,-6.538015873,0.099876541,-36.7777381,46.09624664,0.2238319,0.005579274
4785,3i5qVV8azKqGFK4Gzdt5YS,sad,anniekate,sad songs for sad nights,0.245277778,0.102518837,-10.38184524,0.102518837,-29.79204762,90.33823253,0.3053356,0.0167582
4786,11Tfh16o0SW8KdiQdeESEX,sad,anniekate,sad songs for sad nights,0.26730754,0.090431633,-15.67859524,0.090431633,-28.00747619,27.03699918,0.389414018,2.24E-05
4787,5xV0Czdqefft6sPDqjmFBu,sad,anniekate,sad songs for sad nights,0.297388889,0.103424668,-8.410650794,0.103424668,-24.36507143,49.77208373,0.31755732,3.21E-06
4788,2WP8G2pdddDmnh1xbfKBOI,sad,anniekate,sad songs for sad nights,0.337311508,0.09753598,-7.339896825,0.09753598,-38.47252381,110.4645175,0.3169826,2.05E-05
4789,3qWZuhWi4lsHa7jUwhqfMr,sad,anniekate,sad songs for sad nights,0.185492063,0.082597276,-7.62347619,0.082597276,-30.29069048,17.47103817,0.22678444,4.83E-06
4790,6y6jbcPG4Yn3Du4moXaenr,sad,anniekate,sad songs for sad nights,0.219422619,0.082609171,-11.37766071,0.082609171,-30.59804762,75.93881541,0.20874192,3.93E-05
4791,7a5RvlW5tMU0AZ4tvbGLhn,sad,anniekate,sad songs for sad nights,0.23356746,0.106625343,-15.87047024,0.106625343,-39.17904762,57.28515068,0.24261206,0.006577513
4792,7vK1wiE4mAkzKf0WXdauMo,sad,anniekate,sad songs for sad nights,0.20525,0.094118776,-6.930722222,0.094118776,-35.4937381,133.1421914,0.21427472,3.97E-06
4793,5XAPpyIoYF3QXP34Hv8Pvx,sad,anniekate,sad songs for sad nights,0.369184524,0.088096501,5.087125,0.088096501,-20.80278571,45.33897612,0.28303268,2.02E-06
4794,0tMSssfxAL2oV8Vri0mFHE,sad,anniekate,sad songs for sad nights,0.252186508,0.093252681,-9.258990079,0.093252681,-36.99795238,67.0801021,0.37174734,0.015527128
4795,7qEHsqek33rTcFNT9PFqLf,sad,anniekate,sad songs for sad nights,0.204085317,0.085168345,-8.605434524,0.085168345,-31.57033333,94.52177023,0.30225872,0.003045568
4796,3jnbd5B8VdKIXXySIBciuF,sad,anniekate,sad songs for sad nights,0.357198413,0.107160847,-11.05791865,0.107160847,-21.45219048,30.39954918,0.20533084,6.69E-06
4797,38nKfxyRrjYfx0ODX1W5yB,sad,anniekate,sad songs for sad nights,0.191363095,0.086324975,-12.63270437,0.086324975,-38.25490476,56.81907116,0.27462508,0.008422582
4798,7FjKU2mfpEpvKIbx8naZRk,sad,anniekate,sad songs for sad nights,0.173765873,0.082405969,-8.401777778,0.082405969,-29.65411905,104.2842887,0.24937712,0.006951309
4799,74hs7RlDBMDTDmujzmsem3,sad,anniekate,sad songs for sad nights,0.200422619,0.09517572,-7.784613095,0.09517572,-22.96564286,42.98617994,0.512957306,0.03031951
4800,7tTRP2vA00uScZ4SjB3ZQZ,sad,anniekate,sad songs for sad nights,0.266902778,0.096342319,-0.148662698,0.096342319,-25.89821429,91.90507251,0.25105224,2.66E-05
4801,79J9J0vQGklfBM0WMIM7ry,sad,anniekate,sad songs for sad nights,0.2525,0.101745276,-16.0882004,0.101745276,-32.54592857,49.04991699,0.2609134,1.42E-06
4802,7A0T4eb6jPhhQp3KQis6ww,sad,anniekate,sad songs for sad nights,0.322906746,0.094919226,6.230065476,0.094919226,-37.66740476,96.57409644,0.298940185,0.009975817
4803,7AQim7LbvFVZJE3O8TYgf2,sad,anniekate,sad songs for sad nights,0.28819246,0.108306227,-3.642738095,0.108306227,-32.1992381,6.686997893,0.22893208,8.10E-07
4804,35ieKju5aLWFN5UgfJ27mL,sad,anniekate,sad songs for sad nights,0.293261905,0.093404134,-21.12585119,0.093404134,-44.54119048,22.68232094,0.400031154,1.49E-06
4805,4PANCoXZX3RaT2D6mqSdEU,sad,anniekate,sad songs for sad nights,0.292859127,0.081516451,0.80359127,0.081516451,-24.15621429,59.93114959,0.2308432,3.78E-06
4806,6n3HGiq4v35D6eFOSwqYuo,sad,anniekate,sad songs for sad nights,0.300944444,0.093811174,-14.42513095,0.093811174,-32.12492857,39.78428217,0.31104352,2.98E-05
4807,7JXZq0JgG2zTrSOAgY8VMC,sad,anniekate,sad songs for sad nights,0.278920635,0.083982097,-1.366206349,0.083982097,-36.25338095,37.52246063,0.3039488,0.010347627
4808,1746Hs7bQJMMYAZvVYM3ig,sad,anniekate,sad songs for sad nights,0.191763889,0.099694686,0.611823413,0.099694686,-36.24885714,50.39359256,0.23080336,1.68E-06
4809,6Qwuw0eOeszVlewLpu24gR,sad,anniekate,sad songs for sad nights,0.195535714,0.092254396,-12.18550992,0.092254396,-28.32633333,64.21822281,0.27270484,2.16E-06
4810,0LMxT31f4DZgeeakeRbW38,sad,anniekate,sad songs for sad nights,0.148928571,0.075837251,-12.74121825,0.075837251,-42.40728571,53.61228079,0.40783828,0.00051786
4811,2u0CelO5c81XS7z3dGpHbS,sad,anniekate,sad songs for sad nights,0.22096627,0.106431269,-21.94859524,0.106431269,-32.60288095,47.1479503,0.2601016,0.006981973
4812,1nMYtxDrONcoGnKRvxTwPv,sad,anniekate,sad songs for sad nights,0.274228175,0.09046857,-6.855873016,0.09046857,-34.24814286,48.07462569,0.22597844,9.32E-06
4813,5de9Ho64dovuQI8Uhn5gPD,sad,anniekate,sad songs for sad nights,0.430049603,0.102968691,-4.388827381,0.102968691,-15.11245238,7.286709522,0.26621,8.12E-05
4814,5t3Vk8bRKylx4fjj7qlbib,sad,anniekate,sad songs for sad nights,0.277168651,0.105182952,-19.57322421,0.105182952,-28.32302381,62.55163393,0.24996308,2.37E-06
4815,41zXlQxzTi6cGAjpOXyLYH,sad,anniekate,sad songs for sad nights,0.207,0.08865839,-6.541418651,0.08865839,-29.3692381,124.7202214,0.17712468,0.003503702
4816,6CcJMwBtXByIz4zQLzFkKc,sad,anniekate,sad songs for sad nights,0.183367063,0.078687907,-12.49378175,0.078687907,-40.83464286,19.23350916,0.21876456,1.53E-05
4817,42H6GeQfrBkT3vTUTdpB1M,sad,anniekate,sad songs for sad nights,0.228722222,0.092398213,0.805089286,0.092398213,-29.025,97.45855976,0.27795712,0.008653032
4818,0K4gxQ2u3545b0GAu85ObO,sad,anniekate,sad songs for sad nights,0.222859127,0.088520495,-4.244670635,0.088520495,-30.7322381,42.11224638,0.31191076,1.39E-05
4819,25YvGDl2zSE0pH8jrMZ6aY,sad,anniekate,sad songs for sad nights,0.314736111,0.09356829,5.769315476,0.09356829,-25.00869048,71.3680988,0.32257188,1.77E-06
4820,34izzOmykADkGT27pUjUvJ,sad,anniekate,sad songs for sad nights,0.251126984,0.092070934,-14.24122421,0.092070934,-31.725,102.7472002,0.29056792,1.89E-05
4821,1Ob94QesoxHSBrypyBbdfd,sad,anniekate,sad songs for sad nights,0.352708333,0.087980239,-3.43018254,0.087980239,-26.7525,230.0899578,0.2419284,3.99E-06
4822,2Y1MnjqXsVanxx4Tr7rXgh,sad,anniekate,sad songs for sad nights,0.289708333,0.093005913,0.468073413,0.093005913,-24.39419048,153.5070184,0.18998344,2.49E-05
4823,4QIo4oxwzzafcBWkKjDpXY,sad,anniekate,sad songs for sad nights,0.23044246,0.115077019,-12.20678373,0.115077019,-36.27283333,89.99478824,0.2659641,0.007938356
4824,230wNo1dnexltKYQbsW7oD,sad,anniekate,sad songs for sad nights,0.295757937,0.091355389,1.523529762,0.091355389,-21.47457143,78.11980425,0.26904356,5.39E-06
4825,4CxFN5zON70B3VOPBYbd6P,sad,anniekate,sad songs for sad nights,0.206676587,0.088387905,-10.87832738,0.088387905,-33.85930952,78.32794827,0.29103188,5.31E-05
4826,0ZAiqymvbQUZAh9y6ZT3Rm,sad,anniekate,sad songs for sad nights,0.29856746,0.097367793,-0.943980159,0.097367793,-25.5477381,211.3748774,0.18252292,9.51E-06
4827,0QZ5yyl6B6utIWkxeBDxQN,sad,anniekate,sad songs for sad nights,0.257646825,0.10417067,-8.036650794,0.10417067,-30.69178571,92.87212125,0.34499228,6.87E-06
4828,1hOoLI7psTWFbQ0oCNfcSF,sad,anniekate,sad songs for sad nights,0.22735119,0.101885743,-12.09986905,0.101885743,-27.00347619,129.7777214,0.2142658,6.04E-07
4829,2815rSBccLxZc67jEWBEvD,sad,anniekate,sad songs for sad nights,0.183876984,0.079212211,7.428805556,0.079212211,-34.51102381,20.52391861,0.17767428,2.37E-06
4830,79OKfIXCPbNhZa3h1ZREag,sad,anniekate,sad songs for sad nights,0.298390873,0.111281408,-12.60292063,0.111281408,-32.22557143,101.381169,0.30945208,9.11E-06
4831,07FkzikE6FuHIa8Ma7zJGc,sad,anniekate,sad songs for sad nights,0.293075397,0.090933191,-0.228236111,0.090933191,-24.0805,99.09764528,0.32503564,0.000118039
4832,5TXDeTFVRVY7Cvt0Dw4vWW,sad,anniekate,sad songs for sad nights,0.342563492,0.103916608,-10.67463492,0.103916608,-33.57102381,17.38867715,0.21438122,0.005121064
4833,5tz69p7tJuGPeMGwNTxYuV,sad,anniekate,sad songs for sad nights,0.248944444,0.109000045,-17.39581349,0.109000045,-34.0772619,62.23407005,0.30058744,9.55E-06
4834,6PmjWl0phNxc0R5OwkDdiZ,sad,anniekate,sad songs for sad nights,0.209289683,0.080719872,10.86759325,0.080719872,-27.3612381,114.652456,0.25302412,3.29E-05
4835,0Ma4illoFg3z4bYdSRxkJP,sad,anniekate,sad songs for sad nights,0.279837302,0.086960053,-0.908232143,0.086960053,-30.40914286,16.32377417,0.40523087,1.33E-05
4836,4TnjEaWOeW0eKTKIEvJyCa,sad,anniekate,sad songs for sad nights,0.156888889,0.085148767,-5.39572619,0.085148767,-30.84009524,41.32826799,0.23617252,3.58E-06
4837,1kFlDnWmBTvCBxxeGDpIdp,sad,anniekate,sad songs for sad nights,0.229511905,0.089785276,-1.326176587,0.089785276,-35.47566667,59.50561296,0.25009856,4.23E-06
4838,5PB7yyYeLYkfPqmC0hwlXl,sad,anniekate,sad songs for sad nights,0.371968254,0.084731053,14.37738095,0.084731053,-30.87035714,58.95362453,0.34307666,0.013261754
4839,1FBuBhNZ8dmjUBWR58UOQv,sad,anniekate,sad songs for sad nights,0.211275794,0.091950598,5.055130952,0.091950598,-27.29516667,81.70295414,0.24147036,1.79E-05
4840,4eSGSqP2TZvvX0kadZZttM,sad,anniekate,sad songs for sad nights,0.138293651,0.076495675,-30.64955952,0.076495675,-36.47554762,16.2647026,0.29898998,0.010157371
4841,4FzvV0haqBRwiLaIDrb3cL,sad,anniekate,sad songs for sad nights,0.270553571,0.092859476,-19.12593056,0.092859476,-35.5942619,41.0155461,0.20825984,1.23E-05
4842,3Uu6pcfL9xsdfsKRx3DXRf,sad,anniekate,sad songs for sad nights,0.268218254,0.090714954,-8.580640873,0.090714954,-27.09835714,104.5652476,0.3082662,0.000135965
4843,5VjTlCuX8C11QDunDwvyNh,sad,anniekate,sad songs for sad nights,0.24018254,0.088985402,-10.93433532,0.088985402,-32.06335714,53.70437384,0.25052104,1.77E-05
4844,1DbRxy5nUzuIbS5inO6pmc,sad,anniekate,sad songs for sad nights,0.235767857,0.08665858,-3.696019841,0.08665858,-32.65580952,106.6800756,0.3894506,5.29E-05
4845,2rnvHrNnkWMcAkl4S1WlRg,sad,anniekate,sad songs for sad nights,0.199261905,0.088762432,-6.876369048,0.088762432,-43.06119048,50.54579996,0.25748984,1.11E-05
4846,5O6yk6U8L3rTbFsIwuqe8H,sad,anniekate,sad songs for sad nights,0.228132937,0.087172791,-4.593319444,0.087172791,-28.45592857,64.81582597,0.37762272,0.000135888
4847,7og4nJ1NCle7JUsT1FfsTt,sad,anniekate,sad songs for sad nights,0.328347222,0.092111058,-1.16610119,0.092111058,-33.64340476,63.99666683,0.2222424,2.29E-05
4848,49MMefftWPcltNP4OOJGSs,sad,anniekate,sad songs for sad nights,0.256640873,0.095500151,-11.04102778,0.095500151,-36.98838095,105.8015021,0.17619772,8.09E-06
4849,7bdYxWPCs46dQ0XLwySOyv,sad,anniekate,sad songs for sad nights,0.224154762,0.095079209,-3.690753968,0.095079209,-35.44004762,28.68324697,0.3029978,2.89E-06
4850,6Nle9hKrkL1wQpwNfEkxjh,sad,anniekate,sad songs for sad nights,0.27571627,0.081208725,-4.281259921,0.081208725,-34.1157619,19.64811233,0.27226812,1.05E-05
4851,7m9OqQk4RVRkw9JJdeAw96,sad,anniekate,sad songs for sad nights,0.307365079,0.093712952,12.25090476,0.093712952,-29.77759524,54.94280044,0.2239171,0.00558993
4852,1pNAf6W7POwjOD8x8mWf8G,sad,anniekate,sad songs for sad nights,0.177089286,0.085962543,-18.45103175,0.085962543,-41.23969048,100.876305,0.18517,4.05E-06
4853,4JaJqHnONCncHGOJGdBQxL,sad,anniekate,sad songs for sad nights,0.389825397,0.092960395,-2.472184524,0.092960395,-35.14866667,111.4530054,0.28021034,0.008806306
4854,2UwbhMie1EAYuTZ0QXeMwl,sad,anniekate,sad songs for sad nights,0.243573413,0.104105195,-6.680063492,0.104105195,-37.25438095,49.88298253,0.2111808,3.81E-06
4855,7sWRlDoTDX8geTR8zzr2vt,sad,anniekate,sad songs for sad nights,0.221974206,0.097519771,-1.904660714,0.097519771,-22.51311905,94.09999952,0.22839838,0.005843815
4856,6QNFQJKlZUKr0xlGZ74CZJ,sad,anniekate,sad songs for sad nights,0.346964286,0.093337307,2.102119048,0.093337307,-25.84595238,96.37702722,0.18745292,8.41E-07
4857,575yGPTfsFXwFMxCzufTln,sad,anniekate,sad songs for sad nights,0.270200397,0.100410141,-4.356470238,0.100410141,-27.68785714,62.41188086,0.23255916,1.44E-06
4858,3dqxngWDgh4tb0VSb83nvc,sad,anniekate,sad songs for sad nights,0.230654762,0.096084254,-14.43743651,0.096084254,-34.69735714,65.21472121,0.27216112,2.99E-05
4859,6HeCk6yewXH7WO4D93eub9,sad,anniekate,sad songs for sad nights,0.26944246,0.088268609,10.83310317,0.088268609,-34.46692857,125.0013465,0.34884236,1.56E-06
4860,11p2ty4w5GpoFL4vcK0Cru,sad,anniekate,sad songs for sad nights,0.305662698,0.095955989,-2.676875,0.095955989,-19.97690476,67.28184975,0.1874556,8.25E-07
4861,20TYNq9o5sdBAbkCWE9ih7,sad,anniekate,sad songs for sad nights,0.220210317,0.097662214,-9.289319444,0.097662214,-25.27716667,138.8023133,0.26925548,3.05E-05
4862,5dI1yHSqgmilFEqpGbqxHh,sad,anniekate,sad songs for sad nights,0.339755952,0.090158785,3.119035714,0.090158785,-21.89497619,79.58251358,0.33333196,2.47E-06
4863,3EludUFeAoJAwSixWGG5Wg,sad,anniekate,sad songs for sad nights,0.21290873,0.093358353,19.93265476,0.093358353,-17.67266667,115.0503373,0.250308,0.006981512
4864,1sSb4ATG8E30IGDdjAvlxh,sad,anniekate,sad songs for sad nights,0.289134921,0.097175739,2.518892857,0.097175739,-31.32988095,108.5465318,0.24588264,5.57E-06
4865,3Zc922QGIRgdMRFa6qSiz7,sad,anniekate,sad songs for sad nights,0.26565873,0.092995374,-6.685593254,0.092995374,-23.29854762,76.61902338,0.22893176,2.69E-05
4866,44uuZDQFAtfag94mDPIsEu,sad,anniekate,sad songs for sad nights,0.212007937,0.08898132,-3.465722222,0.08898132,-42.11254762,77.36890157,0.22952908,9.65E-05
4867,3xaugmCyXrVkrDTXbFkMW3,sad,anniekate,sad songs for sad nights,0.239470238,0.087271765,-2.492732143,0.087271765,-27.77030952,55.64040105,0.17927244,8.23E-06
4868,0I3Lzmf3JDIOyFLcrruRjO,sad,anniekate,sad songs for sad nights,0.284267857,0.091811656,-1.973202381,0.091811656,-37.91814286,96.28712013,0.444460612,0.022103659
4869,0yhxBvedRdGxsPZHJNI4VA,sad,anniekate,sad songs for sad nights,0.321626984,0.086584942,-9.268297619,0.086584942,-34.47340476,107.2564274,0.2543302,4.51E-05
4870,4Of7rzpRpV1mWRbhp5rAqG,sad,anniekate,sad songs for sad nights,0.237242063,0.092212534,-0.392730159,0.092212534,-24.96352381,119.3342133,0.270999,2.54E-05
4871,15JINEqzVMv3SvJTAXAKED,sad,anniekate,sad songs for sad nights,0.275089286,0.09518795,10.42573016,0.09518795,-27.9777381,97.00946161,0.34535152,4.41E-06
4872,7MiZjKawmXTsTNePyTfPyL,sad,anniekate,sad songs for sad nights,0.323551587,0.092267862,3.177174603,0.092267862,-25.70202381,69.91472198,0.308699576,0.0107411
4873,4vaxvNDaLSoD36iZX515ug,sad,anniekate,sad songs for sad nights,0.151152778,0.087108714,-13.95080952,0.087108714,-31.24645238,52.02572445,0.25049404,6.53E-06
4874,1A43TfohQt3H6K5zg28ExD,sad,anniekate,sad songs for sad nights,0.263077381,0.0917313,-6.969543651,0.0917313,-30.95002381,93.33796676,0.400018874,0.017937102
4875,1i9ItiMY9JrFTnqkTlm0n0,sad,anniekate,sad songs for sad nights,0.193708333,0.092304525,-19.16485119,0.092304525,-34.40590476,74.64770848,0.2222578,1.60E-06
4876,2rXVtoLBHuXcNB5DVfIc9p,sad,anniekate,sad songs for sad nights,0.235144841,0.093724379,-1.496472222,0.093724379,-26.16045238,120.8653471,0.30138314,0.01084047
4877,4cxMGhkinTocPSVVKWIw0d,sad,anniekate,sad songs for sad nights,0.355140873,0.109418932,-18.45398611,0.109418932,-30.09619048,24.76456489,0.30927132,6.49E-06
4878,0S0vWvyZ6Rc79TXkWxT9QA,sad,anniekate,sad songs for sad nights,0.348440476,0.08161907,14.96722222,0.08161907,-23.5887619,74.90435033,0.28319748,6.18E-06
4879,6HbI4e2Y2f6HYVV6r04M4W,sad,anniekate,sad songs for sad nights,0.248202381,0.091285196,-2.244855159,0.091285196,-24.36992857,74.53915646,0.2121162,1.03E-05
4880,52Qu0no0NBho3zyRmjlsHn,sad,anniekate,sad songs for sad nights,0.259547619,0.113140161,-18.15552579,0.113140161,-35.89490476,53.56856838,0.28039748,7.22E-07
4881,7otCGmgp9h4CsR2LhwB6gt,sad,anniekate,sad songs for sad nights,0.221384921,0.095321879,8.947890873,0.095321879,-32.24997619,58.10313163,0.25324812,3.17E-05
4882,1iuljeYz6ZG3GTJOZZkoer,sad,anniekate,sad songs for sad nights,0.248795635,0.08907035,23.33796429,0.08907035,-22.71171429,116.8662133,0.2174094,1.87E-06
4883,1MJ5f5EYBC92ADD6xcz7nb,sad,anniekate,sad songs for sad nights,0.384414683,0.092552879,10.2363373,0.092552879,-29.34004762,335.9611559,0.23026292,1.52E-05
4884,2k9N4caeCIJLOWwWwssrEM,sad,anniekate,sad songs for sad nights,0.263371032,0.09475454,-9.969142857,0.09475454,-28.46288095,130.7803868,0.25235738,0.007100366
4885,5SlHTXLWa0nvh8VtGgKlJB,sad,anniekate,sad songs for sad nights,0.281349206,0.092271902,9.615837302,0.092271902,-27.15702381,78.14824437,0.23335156,1.22E-05
4886,6Pg3lOfFt49w6mNmmvzJB2,sad,anniekate,sad songs for sad nights,0.178680556,0.08979522,-9.74406746,0.08979522,-32.32154762,81.57921308,0.24698092,0.000480781
4887,4ZLzoOkj0MPWrTLvooIuaa,sad,anniekate,sad songs for sad nights,0.194724206,0.092028566,-10.39748016,0.092028566,-40.34692857,41.35960651,0.25653244,8.97E-05
4888,54Yappwod1fELR5zb2gDBn,sad,anniekate,sad songs for sad nights,0.27519246,0.09978645,2.950855159,0.09978645,-34.83057143,68.85801191,0.19504984,0.001949035
4889,4UKCKdYiLN6IMA5ZESUTL7,sad,anniekate,sad songs for sad nights,0.264984127,0.095865499,-0.860176587,0.095865499,-28.05752381,87.39446065,0.2504319,0.006989876
4890,3ZCTVFBt2Brf31RLEnCkWJ,sad,anniekate,sad songs for sad nights,0.245472222,0.093241363,-26.72897222,0.093241363,-45.54290476,23.28324053,0.25055228,1.29E-05
4891,7EkMIQ2PzEzwQroLl6dUvw,sad,anniekate,sad songs for sad nights,0.22164881,0.097760387,-10.62501786,0.097760387,-30.71188095,96.83138094,0.22965216,0.000107413
4892,6XzfYkDC92LEazCUO63Znh,sad,anniekate,sad songs for sad nights,0.296083333,0.087971357,5.66210119,0.087971357,-26.06061905,101.9786574,0.27268812,4.48E-06
4893,4n4BflhWjCHIxrI4v7Xt9s,sad,anniekate,sad songs for sad nights,0.410130952,0.088807394,33.16483532,0.088807394,-41.68516667,62.24869785,0.24585376,2.38E-05
4894,69dXVFCMiz3SL1L7M24NdX,sad,anniekate,sad songs for sad nights,0.337869048,0.110343915,10.0570754,0.110343915,-29.43140476,305.0241879,0.23213016,1.35E-05
4895,6r2JV75tE0vNgNCv4HKsBC,sad,anniekate,sad songs for sad nights,0.214430556,0.087437979,-17.54835119,0.087437979,-34.98616667,32.68845614,0.33957704,0.022562512
4896,21pCToQdqcPi879auxjxKe,sad,anniekate,sad songs for sad nights,0.379930556,0.10073894,5.01784127,0.10073894,-24.65954762,156.1591283,0.28935868,2.86E-05
4897,0MO1qNhm8aRZchi8CJlIRo,sad,anniekate,sad songs for sad nights,0.24819246,0.091057615,-3.837454365,0.091057615,-37.87690476,142.1709174,0.1663282,0.003091177
4898,3GVkPk8mqxz0itaAriG1L7,sad,anniekate,sad songs for sad nights,0.297670635,0.100881581,14.37947024,0.100881581,-27.35409524,82.51186687,0.230124976,1.24E-05
4899,5bCM68q8X5OS9sajTWaifU,sad,anniekate,sad songs for sad nights,0.248998016,0.089117525,-14.3300754,0.089117525,-44.93752381,55.08901133,0.230775368,1.43E-06
4900,2is19a6HY7ZdWP654IMhEE,sad,anniekate,sad songs for sad nights,0.239875,0.096802949,-18.74457738,0.096802949,-36.49247619,50.0127704,0.2104058,3.81E-05
4901,7kF3x1XJXGcgQWFemulw4q,sad,anniekate,sad songs for sad nights,0.281214286,0.093012336,-2.290789683,0.093012336,-30.24695238,181.7880537,0.406168828,5.04E-05
4902,2p4p9YGwmJIdf5IA9sSWhm,sad,anniekate,sad songs for sad nights,0.214462302,0.091347291,1.37375,0.091347291,-29.99580952,34.59463513,0.22220194,0.005508355
4903,3UWkbO4emEOu9YUeOGq3vU,sad,anniekate,sad songs for sad nights,0.237378968,0.083007011,-4.648565476,0.083007011,-26.98338095,124.9811945,0.31577104,1.01E-05
4904,2ktxr00GpTtbMNeBjNeY8D,sad,anniekate,sad songs for sad nights,0.371178571,0.107254036,5.613763889,0.107254036,-35.16464286,102.7756757,0.27516728,2.36E-06
